valueSetId,valueSetName,searchTerm,vocabularyId
135.exclusionary-dx,Exclusionary Diagnoses,209.26,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.27,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.29,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.30,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.40,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.41,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.42,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.43,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.50,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.51,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.52,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.53,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.54,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.55,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.56,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.57,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.60,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.61,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.62,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.63,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.64,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.65,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.66,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.67,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.69,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,795.16,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,796.76,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.31,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.32,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.33,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.34,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.35,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.36,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.70,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.71,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.72,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.73,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.74,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.75,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,209.79,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,239.81,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,239.89,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,277.88,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V10.91,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.01,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.02,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.09,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.11,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.12,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.19,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.21,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.22,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.29,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.31,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.32,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.39,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.41,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.42,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.49,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.51,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.52,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.59,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.61,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.62,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.69,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.71,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.72,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.79,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.81,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.82,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.89,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.91,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.92,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,173.99,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,358.31,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,575.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,575.10,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,575.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,575.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,575.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,575.4,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,575.5,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,575.6,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,575.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,251.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,251.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,577.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,577.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,577.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,577.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,577.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,402.91,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,402.01,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,402.11,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,404.90,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,404.00,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,404.10,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,404.91,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,404.01,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,404.11,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,404.92,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,404.02,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,404.12,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,404.93,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,404.03,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,404.13,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,398.91,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,428.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,428.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,428.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,E872.6,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,E874.5,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,402.90,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,402.00,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,402.10,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,428.20,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,428.30,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,428.21,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,428.22,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,428.40,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,428.23,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,428.41,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,428.42,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,428.43,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,428.31,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,428.32,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,428.33,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,305.00,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,305.01,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,305.02,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,305.03,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,571.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,571.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,571.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,571.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,980.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,980.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,980.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,980.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,980.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,980.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,042,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,079.53,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V08,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,714.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,714.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,714.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,714.30,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,714.31,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,714.32,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,714.33,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,714.4,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,720.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V82.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,135,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,321.4,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,710.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,070.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,070.6,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,070.49,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,070.59,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,070.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,070.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,070.30,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,070.20,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,070.21,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,070.31,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,070.41,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,070.42,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,070.43,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,070.70,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,573.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V02.60,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V05.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,070.32,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,070.22,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,070.23,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,070.33,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V02.69,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,070.71,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,576.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,996.81,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,996.82,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,996.83,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,996.84,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,996.85,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,996.86,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,996.89,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,996.87,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,996.88,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,996.80,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V42.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V42.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V42.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V42.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V42.4,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V42.5,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V42.6,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V42.7,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V42.89,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V42.81,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V42.82,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V42.83,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V42.84,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,V42.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,798.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,798.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,798.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,E950.9,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,E950.0,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,E950.1,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,E950.2,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,E950.3,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,E950.4,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,E950.5,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,E950.6,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,E950.7,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,E950.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,E958.8,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,E959,ICD9CM
135.exclusionary-dx,Exclusionary Diagnoses,E958.9,ICD9CM
135.exclusionary-procs,Exclusionary Procedures,41.02,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,41.03,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,41.06,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,41.07,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,41.08,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,41.09,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,41.01,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,41.04,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,41.05,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,41.00,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,33.51,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,33.52,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,33.50,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,52.81,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,52.82,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,52.83,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,52.84,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,52.85,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,52.86,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,52.80,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,50.0,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,50.21,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,50.22,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,50.3,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,50.4,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,50.51,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,50.59,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,50.61,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,50.69,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,50.91,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,50.92,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,50.93,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,50.94,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,50.99,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,50.23,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,50.24,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,50.25,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,50.26,ICD9Proc
135.exclusionary-procs,Exclusionary Procedures,50.29,ICD9Proc
